0.05,0.05,0.05,0,0.2,0.055,0.99937,-2.7434e-17,-0,0.035383
0.05,0.05,0.05,0,0.2,0.055,0.87703,-0.47913,0.016964,0.031052
0.05,0.05,0.05,0,0.2,0.055,0.53996,-0.84094,0.029774,0.019118
0.05,0.05,0.05,0,0.2,0.055,0.070693,-0.99687,0.035295,0.0025029
0.05,0.05,0.05,0,0.2,0.055,0.41589,0.90873,-0.032174,0.014725
0.05,0.05,0.05,0,0.2,0.055,0.80064,0.5981,-0.021176,0.028347
0.05,0.05,0.05,0,0.2,0.055,0.98937,0.14103,-0.0049933,0.035029
0.05,0.05,0.05,0,0.2,0.055,0.93587,-0.35056,0.012412,0.033135
0.05,0.05,0.05,0,0.2,0.055,0.65323,-0.75633,0.026778,0.023128
0.05,0.05,0.05,0,0.2,0.055,0.21066,-0.97692,0.034588,0.0074586
0.05,0.05,0.05,0,0.2,0.055,0.28348,0.95832,-0.03393,0.010037
0.05,0.05,0.05,0,0.2,0.055,0.70823,0.7051,-0.024964,0.025075
0.05,0.05,0.05,0,0.2,0.055,0.95957,0.27924,-0.0098866,0.033974
0.05,0.05,0.05,0,0.2,0.055,0.97598,-0.21499,0.0076116,0.034555
0.05,0.05,0.05,0,0.2,0.055,0.75343,-0.65658,0.023246,0.026676
0.05,0.05,0.05,0,0.2,0.055,0.34642,-0.93741,0.033189,0.012265
0.05,0.05,0.05,0,0.2,0.055,0.14541,0.98874,-0.035007,0.0051483
0.05,0.05,0.05,0,0.2,0.055,0.60163,0.79799,-0.028253,0.021301
0.05,0.05,0.05,0,0.2,0.055,0.91056,0.41186,-0.014582,0.032239
0.05,0.05,0.05,0,0.2,0.055,0.99655,-0.075104,0.0026591,0.035283
0.05,0.05,0.05,0,0.2,0.055,0.83855,-0.54368,0.019249,0.029689
0.05,0.05,0.05,0,0.2,0.055,0.47524,-0.87914,0.031126,0.016826
0.05,0.05,0.05,0,0.2,0.055,0.0044229,0.99936,-0.035383,0.0001566
0.05,0.05,0.05,0,0.2,0.055,0.483,0.8749,-0.030976,0.017101
0.05,0.05,0.05,0,0.2,0.055,0.84333,0.53624,-0.018986,0.029858
0.05,0.05,0.05,0,0.2,0.055,0.99717,0.06628,-0.0023467,0.035305
0.05,0.05,0.05,0,0.2,0.055,0.90688,-0.4199,0.014867,0.032108
0.05,0.05,0.05,0,0.2,0.055,0.59455,-0.80328,0.02844,0.02105
0.05,0.05,0.05,0,0.2,0.055,0.13665,-0.98999,0.035051,0.0048382
0.05,0.05,0.05,0,0.2,0.055,0.3547,0.93431,-0.03308,0.012558
0.05,0.05,0.05,0,0.2,0.055,0.75921,0.64988,-0.023009,0.02688
0.05,0.05,0.05,0,0.2,0.055,0.97784,0.20634,-0.0073055,0.034621
0.05,0.05,0.05,0,0.2,0.055,0.95706,-0.28772,0.010187,0.033885
0.05,0.05,0.05,0,0.2,0.055,0.70196,-0.71134,0.025185,0.024853
0.05,0.05,0.05,0,0.2,0.055,0.27499,-0.9608,0.034017,0.0097362
0.05,0.05,0.05,0,0.2,0.055,0.2193,0.97502,-0.034521,0.0077645
0.05,0.05,0.05,0,0.2,0.055,0.6599,0.75052,-0.026572,0.023364
0.05,0.05,0.05,0,0.2,0.055,0.93894,0.34227,-0.012118,0.033243
0.05,0.05,0.05,0,0.2,0.055,0.98809,-0.14978,0.0053031,0.034984
0.05,0.05,0.05,0,0.2,0.055,0.79532,-0.60516,0.021426,0.028159
0.05,0.05,0.05,0,0.2,0.055,0.40783,-0.91237,0.032303,0.014439
0.05,0.05,0.05,0,0.2,0.055,0.079514,0.99621,-0.035271,0.0028152
0.05,0.05,0.05,0,0.2,0.055,0.54739,0.83613,-0.029604,0.01938
0.05,0.05,0.05,0,0.2,0.055,0.88124,0.47134,-0.016688,0.031201
0.05,0.05,0.05,0,0.2,0.055,0.99933,-0.0088458,0.00031319,0.035382
0.05,0.05,0.05,0,0.2,0.055,0.87276,-0.48687,0.017238,0.0309
0.05,0.05,0.05,0,0.2,0.055,0.5325,-0.84569,0.029942,0.018853
0.05,0.05,0.05,0,0.2,0.055,0.061867,-0.99746,0.035315,0.0021904
0.05,0.05,0.05,0,0.2,0.055,0.42391,0.90501,-0.032042,0.015009
0.05,0.05,0.05,0,0.2,0.055,0.8059,0.59099,-0.020924,0.028533
0.05,0.05,0.05,0,0.2,0.055,0.99058,0.13227,-0.004683,0.035072
0.05,0.05,0.05,0,0.2,0.055,0.93273,-0.35883,0.012705,0.033024
0.05,0.05,0.05,0,0.2,0.055,0.64651,-0.76208,0.026982,0.02289
0.05,0.05,0.05,0,0.2,0.055,0.20201,-0.97874,0.034653,0.0071522
0.05,0.05,0.05,0,0.2,0.055,0.29196,0.95578,-0.03384,0.010337
0.05,0.05,0.05,0,0.2,0.055,0.71444,0.6988,-0.024741,0.025295
0.05,0.05,0.05,0,0.2,0.055,0.962,0.27074,-0.0095855,0.03406
0.05,0.05,0.05,0,0.2,0.055,0.97403,-0.22362,0.0079172,0.034486
0.05,0.05,0.05,0,0.2,0.055,0.74759,-0.66322,0.023482,0.026469
0.05,0.05,0.05,0,0.2,0.055,0.33811,-0.94044,0.033297,0.011971
0.05,0.05,0.05,0,0.2,0.055,0.15415,0.98741,-0.03496,0.0054579
0.05,0.05,0.05,0,0.2,0.055,0.60867,0.79263,-0.028063,0.02155
0.05,0.05,0.05,0,0.2,0.055,0.91417,0.40378,-0.014296,0.032367
