0.05,0.05,0.05,0.0,0.0,0.055,0.99936615589,-2.74338944742e-17,0.0,0.0355989671564
0.05,0.05,0.05,0.0,0.0,0.055,0.877029640903,-0.479129803822,0.0169639930541,0.0310783366245
0.05,0.05,0.05,0.0,0.0,0.055,0.539956904849,-0.840935179575,0.0297738293299,0.0196998412555
0.05,0.05,0.05,0.0,0.0,0.055,0.0706929724357,-0.996869611305,0.0352949862379,0.00278310091647
0.05,0.05,0.05,0.0,0.0,0.055,0.415891349582,0.90873294887,-0.0321741044061,0.0142702482769
0.05,0.05,0.05,0.0,0.0,0.055,0.800639997992,0.5980999985,-0.0211759999469,0.0283471768436
0.05,0.05,0.05,0.0,0.0,0.055,0.989367227958,0.141029604859,-0.00499328600965,0.0351881498631
0.05,0.05,0.05,0.0,0.0,0.055,0.935868571881,-0.350559465052,0.0124119810595,0.0332268017486
0.05,0.05,0.05,0.0,0.0,0.055,0.653228838606,-0.756328655301,0.0267779523907,0.0232806969344
0.05,0.05,0.05,0.0,0.0,0.055,0.210660230548,-0.976921069149,0.0345880378534,0.00715259088632
0.05,0.05,0.05,0.0,0.0,0.055,0.283478462123,0.958314801121,-0.03392981593,0.0110213908414
0.05,0.05,0.05,0.0,0.0,0.055,0.708232693247,0.705102681344,-0.0249640949327,0.024768022562
0.05,0.05,0.05,0.0,0.0,0.055,0.959570737901,0.279240214733,-0.00988660760271,0.0339286962633
0.05,0.05,0.05,0.0,0.0,0.055,0.975984668669,-0.21499102842,0.00761163641062,0.0342760443095
0.05,0.05,0.05,0.0,0.0,0.055,0.753432258571,-0.656581968242,0.023246069685,0.026449403924
0.05,0.05,0.05,0.0,0.0,0.055,0.346419336899,-0.937408205654,0.0331889364712,0.0125695461804
0.05,0.05,0.05,0.0,0.0,0.055,0.145410184971,0.988741257744,-0.0350070445313,0.0045945809471
0.05,0.05,0.05,0.0,0.0,0.055,0.601629596205,0.797989464414,-0.0282529810375,0.0213638179227
0.05,0.05,0.05,0.0,0.0,0.055,0.910560073309,0.411860033159,-0.014582001174,0.0322340072479
0.05,0.05,0.05,0.0,0.0,0.055,0.996552221386,-0.0751041674125,0.00265910592734,0.0351562689162
0.05,0.05,0.05,0.0,0.0,0.055,0.838552500862,-0.543681621452,0.0192490574075,0.029486803525
0.05,0.05,0.05,0.0,0.0,0.055,0.475238080304,-0.87913644878,0.0311258742689,0.0172931028544
0.05,0.05,0.05,0.0,0.0,0.055,0.00441705429525,0.998039155422,-0.0353362346265,0.0514750852182
0.05,0.05,0.05,0.0,0.0,0.055,0.482997751108,0.874895926386,-0.0309758557729,0.0176291456812
